86,3190,29714
164,3239,29616
204,3188,29628
216,3156,29596
224,3166,29626
296,3137,29586
304,3144,29570
312,3152,29560
314,3256,29438
336,3126,29552
352,3102,29540
352,3107,29550
384,3344,29264
384,3354,29274
384,3378,29261
392,3294,29332
404,3316,29297
448,3084,29480
480,3386,29146
484,3068,29470
484,3314,29226
496,3311,29204
520,3066,29436
528,3421,29074
544,3424,29053
544,3440,29040
548,3404,29064
548,3420,29052
560,3500,28962
560,3509,28940
564,3498,28960
568,3510,28942
572,3402,29050
576,3048,29390
576,3525,28921
576,3528,28912
576,3610,28830
592,3593,28828
592,3628,28795
592,3640,28792
604,3038,29382
604,3606,28814
608,3662,28748
608,3696,28713
608,3731,28676
608,3742,28664
620,3800,28604
624,3756,28634
624,3856,28538
624,3898,28471
624,3988,28404
626,3030,29368
632,3624,28766
632,3684,28704
640,3380,29002
640,3901,28472
640,3902,28474
646,3852,28524
656,4040,28328
656,4308,28055
656,4342,28022
660,3662,28698
660,4014,28350
668,4011,28343
668,4141,28213
672,4302,28030
672,4549,27792
672,4562,27780
676,2996,29350
680,3794,28549
680,3936,28400
680,4188,28144
682,2988,29348
696,4372,27950
696,4697,27625
700,4080,28244
704,4438,27881
704,5286,27029
704,5308,26974
708,5260,27052
712,5217,27090
718,4890,27416
720,4296,28008
720,4424,27880
720,4997,27298
720,5310,26978
722,4888,27408
728,4287,28004
736,4887,27396
744,4983,27293
744,5117,27160
744,5200,27074
744,5468,26812
752,4544,27721
752,5104,27158
756,3564,28694
768,5197,27045
768,5455,26800
776,4777,27470
780,4032,28210
780,4692,27550
792,4368,27862
800,2968,29256
800,4349,27860
800,4774,27445
808,2962,29244
828,6022,26172
832,5402,26789
832,5521,26660
832,5987,26200
832,6333,25841
844,5496,26682
848,5772,26401
850,3550,28624
852,6392,25761
856,6121,26046
856,6332,25816
860,5716,26441
864,5613,26546
868,6053,26100
872,5432,26716
880,5844,26289
880,6562,25578
884,4688,27444
894,6260,25862
908,6731,25368
912,6622,25428
924,6576,25521
928,2954,29139
928,5572,26520
928,5692,26400
928,6256,25798
936,5818,26256
938,5688,26382
952,4680,27389
954,4230,27823
976,6960,25082
976,7050,24984
992,6851,25176
992,7320,24688
996,5048,26973
998,2898,29128
1004,7288,24732
1008,5042,26968
1008,7181,24805
1022,6253,25749
1024,4184,27814
1038,5042,26940
1048,5042,26928
1056,7438,24409
1056,7700,24262
1072,7528,24417
1076,7440,24486
1088,6712,25150
1096,6758,25168
1102,6193,25702
1104,6206,25709
1114,4980,26901
1122,4170,27720
1136,2882,28967
1136,4162,27702
1152,2896,28974
1160,2888,28972
1196,8501,23310
1200,8098,23711
1204,8026,23788
1210,7803,24008
1216,8964,22823
1218,8760,23032
1220,8342,23440
1222,7885,23912
1224,2864,28924
1238,7128,24657
1240,6102,25681
1248,9447,22328
1250,9398,22324
1264,7118,24633
1264,9040,22712
1280,8948,22765
1312,8924,22759
1320,8016,23661
1328,6097,25593
1368,9453,22196
1376,9342,22292
1376,9953,21689
1392,7004,24628
1394,9656,21926
1398,9382,22192
1408,8600,23014
1420,6008,25592
1434,9262,22276
1440,6993,24566
1472,4652,26892
1484,8551,22966
1488,4651,26885
1504,6973,24537
1504,7954,23564
1536,9936,21552
1536,11360,20120
1552,11400,20058
1560,10806,20628
1568,10598,20828
1576,7932,23508
1584,4630,26796
1616,10582,20808
1664,12648,18708
1668,10581,20748
1676,8398,22950
1700,6916,24406
1708,12288,19004
1712,5680,25577
1776,12784,18458
1776,14464,16784
1784,13552,17648
1792,13360,17864
1800,2860,28342
1852,9250,21910
1868,12142,18984
1876,10542,20470
1876,10576,20486
1888,9206,21814
1890,6705,24296
1920,5487,25516
1920,5538,25552
2032,7761,7884
2040,15275,15592
2048,11684,16288
2064,11704,16513
2080,13768,16937
2088,13776,17008
2092,10537,20389
2104,11932,18860
2106,10531,20381
2108,5487,25425
2116,10450,20368
2116,10462,20374
2116,11951,18928
2160,9028,21766
2336,8920,21750
2336,11911,18763
2360,10332,20327
2376,11890,18758
2376,12816,16516
2382,13407,16517
2384,11804,18683
2390,11885,18731
2424,10236,20326
2512,10184,20310
2560,13724,16520
2656,13732,16521
2680,13761,16548
2688,13762,16552
2688,13764,16564
2720,13757,16538
2736,13753,16530
2736,13754,16532
2744,10164,19888
2744,13742,16522
2744,13746,16525
2744,13748,16528
2748,8323,21448
2748,8328,21681
2762,2836,26776
1784,2336,11760,16514
1848,2748,2750,24102
2032,2750,2750,24112
