84,3152,29014
120,3176,28960
128,3118,29004
128,3120,29008
128,3212,28914
140,3170,28940
176,3142,28936
204,3226,28826
208,3216,28828
256,3088,28880
296,3082,28874
304,3204,28746
320,3058,28860
340,3311,28600
364,3298,28590
384,3056,28812
432,3304,28518
448,3028,28722
480,3048,28728
512,3309,28432
516,3328,28412
536,3422,28296
540,3551,28154
544,3436,28272
544,3488,28220
552,2988,28714
560,3677,28018
560,3680,28008
568,3546,28140
568,3602,28084
576,2976,28704
576,3595,28074
576,3598,28075
576,3692,27984
588,3364,28302
588,3664,28002
592,3591,28071
600,3706,27947
608,3338,28283
608,3584,28043
608,3759,27888
608,3768,27872
608,3815,27828
608,3835,27810
616,3350,28288
620,3344,28287
624,2954,28676
640,3858,27748
640,3872,27736
640,3952,27655
640,4021,27591
640,4048,27559
640,4052,27563
644,3571,28039
656,3814,27783
656,3915,27682
660,4132,27463
662,4176,27408
664,3911,27680
668,4158,27428
672,3951,27630
672,4064,27515
676,2952,28628
680,2946,28624
680,4028,27536
680,4104,27466
688,3888,27679
696,4560,26998
696,4575,26984
702,4382,27172
702,4595,26934
704,4340,27207
704,4438,27104
704,4491,27054
704,4599,26950
708,4101,27446
710,4244,27300
714,4338,27203
716,3544,27995
718,4479,27052
718,4555,26982
736,4668,26839
740,4228,27280
744,3764,27747
744,4084,27424
750,4742,26760
752,4724,26767
760,4656,26835
762,3520,27971
766,5136,26340
768,4211,27270
768,4891,26596
768,5048,26427
782,4970,26504
782,5080,26387
784,4768,26704
790,5280,26184
796,5347,26110
798,3515,27943
800,3511,27938
800,4992,26458
800,5128,26325
800,5320,26120
800,5453,26000
808,2876,28560
808,4542,26895
824,5413,25992
828,5320,26096
830,4834,26592
832,2860,28558
840,4209,27188
840,4515,26883
840,4519,26888
842,4010,27396
864,5500,25880
864,5597,25788
864,5792,25589
876,4512,26867
880,5564,25810
884,5122,26250
884,5784,25580
892,3995,27368
894,5936,25425
896,5516,25841
896,5814,25541
896,5864,25493
896,6044,25312
898,3994,27364
902,5396,25952
902,5641,25713
908,2836,28512
910,6154,25192
914,5840,25489
918,5557,25761
918,5637,25662
928,2832,28496
936,2826,28490
944,2822,28472
964,6183,25106
972,5963,25320
978,4469,26806
984,6237,25012
988,5962,25282
1008,2784,28459
1024,4422,26800
1024,6472,24745
1024,6720,24504
1024,6880,24352
1040,6828,24376
1056,4408,26791
1068,7874,23304
1072,2776,28404
1072,7424,23760
1082,7629,23540
1090,7088,24068
1096,5498,25660
1096,5896,25264
1096,6800,24360
1110,8644,22496
1112,7028,24112
1118,6261,24874
1126,7268,23856
1126,8536,22576
1152,8620,22480
1152,9106,21960
1152,9573,21515
1152,9768,21330
1160,9011,22051
1168,7235,23828
1168,7712,23370
1184,7024,24032
1188,6221,24837
1200,6717,24334
1216,8991,22035
1228,6196,24828
1232,5374,25644
1236,2764,28254
1242,8176,22810
1246,7627,23368
1250,7000,23995
1280,2716,28238
1280,9924,21040
1312,9456,21467
1320,8584,22336
1344,9972,20912
1344,12128,18776
1360,6910,23984
1376,11733,19104
1376,12992,17802
1378,6899,23979
1380,6896,23966
1400,5232,25617
1408,9360,21445
1448,7560,23240
1472,11721,19056
1472,12046,18640
1480,11572,19198
1488,11717,18992
1488,12056,18648
1504,7556,23196
1504,10177,20488
1524,7528,23192
1524,10185,20536
1572,8519,22138
1600,7464,23132
1680,6584,15638
1684,10163,20404
1696,13243,16129
1700,8505,22024
1702,7406,23103
1712,7416,23105
1720,3729,26743
1792,9248,21216
1798,13976,16336
1800,10016,20372
1820,5224,25184
1856,8444,21956
1888,8434,21892
1952,13296,16130
1952,13328,16132
1968,13372,16133
1976,13384,16136
1976,13392,16137
1980,9914,20362
1984,9908,20356
1992,3486,26739
2032,11563,18520
2034,9884,20292
2036,5034,25136
2048,3485,26660
2176,3484,26570
2176,9816,20256
2176,13404,16138
2208,13412,16141
2240,11524,18484
2240,13441,16164
2256,13448,16200
2288,13456,16208
2288,13461,16232
2296,6885,23072
2312,11484,18452
2312,13472,16272
2342,11352,18372
2342,11376,18381
2346,11448,18436
2368,4932,24725
2400,4933,24773
2408,4943,24793
2624,13442,16168
2624,13444,16180
2656,13416,16144
2656,13428,16146
2656,13431,16148
2658,13437,16160
2672,10882,17760
2672,10944,17800
2672,10976,18177
2672,11024,18193
2680,6624,20035
2680,11056,18197
2680,11240,18213
2686,8160,20224
6602,6624,15746
1376,2684,8080,20061
1600,2684,6691,20045
1600,2686,2702,24709
