56,3044,27780
128,2970,27768
148,2968,27758
192,2935,27724
192,2952,27735
240,2924,27714
296,2879,27704
344,2828,27703
384,2806,27664
386,2808,27679
386,2810,27680
400,2765,27692
404,2771,27694
424,2760,27652
448,2764,27662
472,2841,27564
480,2862,27512
488,2870,27514
512,2852,27510
512,2896,27471
512,2902,27460
512,2916,27446
512,2988,27372
512,3006,27359
524,3001,27352
528,3032,27320
528,3051,27300
528,3120,27231
528,3192,27152
532,3171,27166
536,2724,27619
536,2724,27620
536,2914,27427
540,2722,27618
542,3098,27234
544,3012,27318
544,3056,27279
548,2719,27612
552,3244,27083
552,3263,27064
554,3342,26984
560,2900,27415
560,3042,27274
560,3362,26957
560,3376,26940
568,3272,27034
568,3324,26988
572,2899,27408
574,3231,27075
576,3442,26860
576,3480,26824
576,3496,26797
576,3542,26753
576,3592,26705
576,3684,26605
578,3271,27030
580,3442,26850
584,3404,26892
586,2889,27404
592,3481,26796
592,3532,26750
592,3588,26696
592,3640,26644
592,3726,26549
600,2704,27576
600,3403,26874
600,3441,26832
604,3256,27020
608,3793,26460
608,3861,26410
608,3920,26352
610,3748,26522
614,2692,27574
616,3634,26630
624,2688,27563
632,3966,26282
634,3884,26361
640,2682,27555
640,3220,27014
640,3929,26305
640,4008,26228
640,4067,26172
648,4073,26152
652,3632,26593
664,4090,26122
664,4142,26072
664,4212,26001
668,3625,26584
672,3945,26257
680,4272,25910
680,4323,25860
686,3944,26249
688,3853,26337
688,4192,25993
688,4244,25945
694,3210,26968
704,4472,25693
704,4549,25624
704,4568,25601
704,4736,25423
706,4392,25776
708,3840,26329
712,4188,25974
712,4368,25796
714,2669,27492
720,4620,25528
724,3573,26580
734,4976,25170
736,4302,25828
736,4762,25372
736,4993,25136
744,3928,26201
752,4408,25718
758,5368,24752
762,5021,25096
764,3924,26192
768,5136,24968
768,5164,24944
768,5270,24833
770,3563,26544
770,4824,25281
784,5196,24897
784,5708,24368
792,5581,24504
800,5320,24751
812,4667,25400
814,4401,25657
814,4816,25248
816,2660,27403
828,5611,24440
832,2658,27386
832,5808,24234
840,4382,25649
840,5692,24328
860,3834,26184
864,5816,24195
864,6008,24004
864,6318,23688
870,4361,25648
870,5116,24889
876,6160,23826
878,6024,23952
880,5776,24218
880,5956,24036
896,4353,25622
908,6760,23188
912,6412,23535
912,6442,23504
920,4606,25354
920,6290,23658
928,6199,23740
932,4596,25340
932,5732,24203
948,6872,23060
952,5042,24857
960,2648,27263
960,2649,27268
960,5044,24876
976,2634,27256
992,7228,22648
996,7056,22776
998,6971,22908
1002,3356,26520
1006,6825,23024
1008,5041,24830
1016,2621,27228
1032,6644,23154
1032,6962,22868
1052,6159,23656
1056,2600,27219
1072,2588,27216
1102,7861,21916
1104,7688,22088
1112,7846,21868
1114,7751,21968
1122,6151,23592
1136,5571,24147
1144,4987,24748
1152,4121,25592
1172,6121,23576
1184,8114,21579
1184,8695,21000
1184,8900,20788
1200,9204,20472
1200,9456,20176
1216,8496,21136
1216,8971,20688
1224,4936,24716
1230,8144,21466
1230,8151,21478
1238,6931,22691
1280,6088,23491
1280,7742,21852
1284,6088,23499
1328,9864,19688
1344,6891,22640
1360,11250,18260
1360,11567,17864
1364,9392,20117
1376,11376,18120
1378,11246,18192
1386,9902,19568
1392,7724,21708
1392,9596,19836
1472,11688,17680
1488,9890,19480
1496,7722,21656
1528,10648,18701
1536,10151,19039
1536,10256,19056
1536,11424,17768
1536,12104,17188
1540,7705,21635
1544,9872,19372
1548,8770,20436
1550,5882,23443
1568,8826,20455
1600,7644,21627
1632,8782,20447
1680,6576,22619
1696,11760,17407
1728,12872,16176
1728,13000,16104
1736,11412,17668
1736,12272,16872
1738,7516,21620
1746,8735,20399
1752,8689,20346
1752,9336,19760
1760,7476,21614
1792,8708,20358
1840,7440,21590
1856,13536,15476
1912,12600,16360
1972,7324,14024
1976,8412,15381
1980,10524,15441
1984,9869,19014
2028,12548,15442
2096,12840,15443
2112,11336,17386
2112,13267,15496
2160,12844,15444
2172,12848,15447
2176,12852,15448
2200,12861,15450
2240,12862,15460
2244,12866,15464
2248,10576,16784
2248,12868,15472
2256,11229,17382
2280,10624,17001
2312,10856,17264
2320,11012,17288
2336,11024,17380
2368,3813,24684
2416,3767,24608
2416,8680,18998
2432,3792,24652
2568,5542,22611
2572,3206,24558
2572,5565,22618
7416,8248,15200
1856,2560,2560,22517
1936,2560,2568,22526
1952,2568,3165,22563
