20,1516,13660
28,1497,13651
64,1494,13638
72,1486,13629
96,1481,13620
96,1532,13560
112,1464,13610
140,1461,13596
144,1460,13594
160,1522,13514
160,1569,13469
168,1448,13557
204,1566,13425
208,1443,13540
224,1572,13388
256,1624,13319
256,1759,13183
256,1800,13143
258,1672,13270
258,1699,13236
260,1610,13322
260,1684,13256
264,1560,13374
264,1598,13336
272,1434,13492
272,1719,13208
272,1764,13163
280,1888,13029
280,1900,13020
284,1820,13094
288,1912,12998
288,1954,12952
288,2008,12890
288,2028,12876
290,1428,13482
294,1715,13190
296,1758,13139
296,1811,13091
296,1980,12924
304,1846,13048
304,1909,12986
304,1971,12920
312,2058,12828
312,2092,12792
312,2196,12692
320,1681,13188
320,2136,12734
320,2226,12650
320,2266,12605
328,1406,13464
332,2213,12648
336,2064,12798
338,2002,12858
342,2206,12644
342,2264,12585
348,1940,12911
350,1388,13462
352,2290,12554
352,2316,12530
360,2440,12398
360,2535,12284
364,2314,12521
368,2256,12572
368,2338,12493
368,2458,12372
376,1371,13452
380,1368,13449
384,2610,12193
384,2643,12170
388,2364,12445
392,2313,12488
392,2526,12280
400,1340,13445
400,2580,12212
400,2680,12120
408,1342,13448
416,2968,11813
416,2980,11797
416,3054,11721
424,2521,12254
424,2694,12070
432,2577,12184
432,2652,12109
434,1678,13084
440,3276,11471
442,3096,11656
444,2643,12108
448,2568,12177
452,2181,12565
456,1324,13418
460,3236,11496
462,3109,11628
464,2563,12160
464,2917,11793
480,1880,12837
480,2918,11796
488,2163,12545
494,3594,11112
496,3522,11180
496,3598,11044
500,3602,11098
502,3422,11276
504,3640,11050
512,3144,11538
512,3356,11325
514,2901,11780
520,1311,13364
528,3231,11434
528,3607,11047
532,2132,12528
560,4228,10410
564,3986,10647
566,3592,11042
566,3854,10780
568,4168,10434
576,2882,11742
576,4002,10620
578,3885,10716
580,1838,12772
582,1302,13316
592,2126,12482
608,3684,10904
608,4163,10418
608,4285,10306
620,4424,10108
624,4314,10216
632,4244,10314
640,3514,11034
644,2852,11702
648,2520,12020
648,2844,11701
664,3506,11026
672,5116,9377
680,5036,9472
688,4306,10205
692,4550,9948
692,4853,9640
692,4924,9513
692,4926,9529
700,2507,11992
700,4380,10034
700,4386,10042
704,3482,11010
704,3820,10667
716,4074,10376
716,4082,10402
720,3466,10978
720,3474,10994
728,2492,11974
736,3468,10986
760,4394,10044
792,5340,9068
796,5501,8892
796,5566,8824
796,5727,8617
800,5228,9164
812,4922,9465
812,5564,8796
816,2841,11530
832,3466,10890
832,4916,9445
848,4059,10283
856,3461,10882
860,5320,9020
860,5816,8522
872,4300,10026
876,5664,8601
876,6672,7640
880,3416,10873
912,2837,11432
960,6860,7208
976,4904,9320
984,6164,7602
984,6312,7603
984,6329,7604
1000,6330,7606
1016,6331,7607
1048,2823,11324
1056,6334,7804
1064,6523,7612
1076,5487,8526
1096,5557,8532
1098,5562,8533
1104,4784,9308
1110,4727,9290
1112,1644,12428
1112,4781,9294
1152,4741,9292
1216,4024,9930
1232,4030,9938
1248,6332,7608
1264,1266,12425
1264,2436,10840
1264,3994,9896
1264,5260,8232
1284,1291,12426
944,952,954,3974
944,970,4648,7536
946,976,5216,7601
