40,1600,14692
48,1581,14684
80,1562,14680
110,1546,14674
132,1557,14642
160,1528,14626
192,1556,14588
200,1521,14600
224,1580,14520
240,1494,14590
256,1610,14469
260,1634,14439
272,1482,14580
272,1651,14410
276,1682,14378
280,1612,14444
284,1481,14569
284,1696,14355
288,1720,14326
288,1794,14252
288,1834,14202
288,1848,14200
288,1858,14186
288,1879,14159
292,1759,14284
294,1716,14322
294,1815,14227
296,1473,14562
304,1468,14561
304,1751,14280
304,1908,14120
308,1784,14239
310,1681,14344
312,1606,14416
316,1782,14235
320,1898,14115
320,1905,14110
320,1915,14100
320,1928,14083
320,1955,14058
320,1967,14039
324,1868,14138
330,1460,14546
332,1940,14062
332,2040,13962
336,1678,14320
336,1982,14012
344,1672,14319
348,2092,13896
350,2158,13828
350,2168,13816
352,2096,13882
356,2081,13897
360,2130,13845
362,2149,13824
364,1458,14514
368,2329,13639
368,2399,13566
368,2504,13459
368,2548,13419
370,2310,13656
374,2566,13396
376,1448,14511
376,2175,13782
376,2452,13508
382,1902,14052
384,2392,13559
384,2660,13284
390,2315,13630
392,2490,13447
392,2551,13389
400,2673,13258
408,2648,13277
412,2431,13492
414,2689,13229
416,2077,13839
416,2568,13350
416,2648,13268
424,2750,13160
424,2821,13085
428,1426,14482
428,2804,13104
432,2296,13607
432,2713,13176
434,2414,13480
434,2564,13336
436,1416,14476
448,2987,12892
454,2876,13001
460,1851,14024
462,2902,12972
464,2810,13049
464,2815,13054
472,2781,13081
476,2381,13479
478,3252,12606
480,2074,13780
480,2901,12953
486,3784,12049
488,3716,12129
496,3442,12374
496,3724,12097
504,3268,12558
504,3302,12513
508,3018,12808
512,1414,14406
512,2372,13442
512,2952,12872
528,2046,13759
528,3917,11884
540,4616,11180
542,4428,11315
544,2753,13038
546,1386,14404
548,4316,11462
550,4185,11589
554,3964,11800
560,2741,13033
562,1380,14391
568,3898,11868
576,3262,12481
576,3891,11844
576,4062,11669
580,2888,12858
596,3634,12090
600,1749,13977
600,3253,12468
624,4625,11084
628,4680,11028
636,2364,13334
640,3240,12456
640,5586,10056
642,5391,10300
648,4980,10703
648,5369,10274
650,4008,11637
652,4008,11662
654,3213,12433
660,3228,12436
700,5764,9867
704,3592,12040
704,4823,10808
706,5240,10364
714,5054,10549
724,3187,12422
728,2288,13316
736,2738,12855
744,4374,11212
752,3150,12420
752,5868,9698
776,5204,10328
776,5832,9720
782,4351,11164
784,3573,11978
784,3957,11544
790,2275,13256
812,3542,11960
836,1740,13750
848,5820,9666
856,4682,10787
856,6104,9356
864,4344,11128
868,5562,9895
872,2711,12753
880,6265,9181
896,5963,9471
912,4300,11117
924,6392,9016
928,6064,9300
936,5946,9420
964,4276,11090
1000,7152,8184
1040,6808,8479
1072,6549,8680
1078,5552,9682
1108,7511,7540
1110,5551,9675
1116,6354,8169
1152,5546,9634
1160,6374,8170
1168,6728,8171
1188,6806,8228
1192,1360,13727
1216,1372,13736
1264,6807,8264
1308,6804,8212
1328,6802,8196
1344,6764,8172
1344,6772,8174
1344,6788,8180
1352,2261,12718
1352,5036,9202
1352,5153,9234
1360,3507,10718
1360,3533,10728
2258,5016,8080
336,992,992,13991
352,1008,1108,13850
992,2000,2132,2248
