66,1384,13026
76,1406,12988
80,1380,13012
80,1382,13016
96,1404,12972
160,1364,12952
192,1450,12822
192,1456,12828
192,1461,12824
200,1420,12852
204,1342,12932
214,1324,12926
232,1448,12796
240,1318,12920
240,1442,12794
240,1484,12754
240,1491,12744
240,1512,12727
240,1514,12726
248,1310,12918
248,1516,12716
256,1479,12742
256,1530,12691
256,1542,12680
260,1574,12646
260,1592,12627
260,1599,12614
264,1304,12910
264,1506,12707
264,1545,12668
272,1502,12700
272,1571,12630
276,1302,12902
280,1635,12563
280,1650,12548
280,1662,12536
284,1612,12584
288,1672,12519
288,1699,12490
288,1748,12443
288,1784,12404
288,1883,12305
292,1751,12436
294,2000,12186
296,1292,12892
296,1500,12684
296,1868,12312
298,1792,12388
304,2088,12088
304,2188,11985
308,1816,12354
308,2244,11927
308,2312,11860
312,1564,12604
312,1914,12252
314,1813,12350
318,1288,12874
320,1778,12381
320,1906,12248
320,2129,12021
326,1558,12595
328,1902,12244
328,2081,12068
336,2077,12060
338,2078,12062
344,2522,11596
344,2648,11486
348,2378,11754
352,1624,12502
352,1901,12221
352,2344,11770
352,2407,11720
362,1774,12344
368,2440,11672
368,2740,11363
368,2921,11150
368,2979,11132
376,2275,11828
376,2585,11516
378,2508,11593
380,2719,11379
380,2796,11304
384,2876,11219
384,2924,11160
400,2274,11796
400,2502,11573
400,2860,11196
400,2922,11154
408,1478,12594
412,2070,11998
412,2778,11283
414,1860,12201
414,1864,12202
422,2776,11267
424,2485,11568
432,1260,12786
432,2051,11992
440,2266,11768
440,2476,11560
440,2679,11359
448,2264,11767
448,2991,11036
448,3031,10996
452,2261,11751
452,2262,11762
452,2975,11052
454,1244,12780
464,2020,11990
472,2018,11989
480,1228,12770
480,3106,10891
480,3220,10762
488,1224,12768
496,3037,10919
496,3102,10872
508,2231,11734
516,1476,12488
528,3194,10754
534,3345,10600
542,3502,10435
544,3016,10915
544,3480,10451
552,1732,12194
552,3276,10650
552,3371,10556
560,2856,11064
560,3436,10476
568,1708,12183
568,2983,10911
592,3594,10282
592,3704,10170
594,2404,11482
594,3411,10467
594,3514,10364
598,2971,10907
606,3240,10632
616,3892,9965
620,3763,10094
636,3804,10040
640,3359,10460
640,3506,10312
640,4024,9812
648,3208,10620
664,3356,10459
664,4622,9192
666,4058,9756
668,2969,10843
670,3982,9828
670,5212,8595
672,4524,9283
674,4905,8898
680,5641,8155
682,5464,8331
688,5611,8178
696,5144,8632
700,3502,10274
700,4408,9359
716,4680,9084
728,6336,7416
736,3351,10387
752,3801,9924
752,5376,8312
760,4654,9052
776,3940,9752
784,2212,11478
792,4331,9355
800,6036,7640
852,4296,9331
854,4588,9038
858,4571,9036
866,3340,10266
896,3658,9919
896,4291,6934
904,4960,7136
904,5254,8228
904,5704,7241
908,4542,9030
912,5271,8251
924,4538,8934
928,2774,10746
928,4540,8997
980,2012,11476
1024,5896,7242
1038,5220,8222
1040,5218,8220
1040,5974,7244
1040,6034,7314
1048,5191,8203
1054,4500,8872
1136,6024,7245
1152,6026,7250
1168,6033,7258
1192,6031,7256
1200,1200,9614
1200,6028,7252
4212,4269,4271
808,1204,1204,9656
832,1204,1206,9706
880,1214,2008,9732
