80,5720,52102
236,5584,52092
272,5560,52088
320,5516,52080
334,5491,52072
424,5472,52012
448,5579,51872
448,5602,51860
464,5448,52002
512,5444,51952
530,5432,51944
568,5539,51812
576,5616,51711
576,5616,51728
588,5365,51808
640,5402,51852
720,5376,51816
776,5356,51770
824,5322,51736
896,5654,51366
912,5776,51227
928,5683,51308
936,5880,51101
944,5836,51138
960,6000,50958
960,6010,50936
960,6027,50924
960,6073,50872
960,6093,50860
960,6248,50710
964,5884,51064
968,5261,51676
968,5266,51682
984,6264,50653
984,6290,50633
984,6304,50609
992,5902,51024
992,6180,50736
1008,6393,50516
1008,6481,50424
1012,6368,50540
1016,6328,50570
1024,5900,50993
1024,6387,50508
1024,6622,50272
1024,6640,50249
1034,6542,50344
1036,6652,50225
1040,6480,50400
1048,6716,50145
1050,6604,50264
1052,6172,50689
1060,6524,50336
1064,6593,50257
1072,5874,50969
1072,6474,50374
1072,6898,49940
1080,6747,50092
1088,5862,50968
1088,6976,49825
1088,7062,49768
1088,7172,49646
1088,7192,49632
1096,6944,49868
1098,6737,50070
1104,5856,50956
1106,5204,51609
1114,5202,51602
1120,7342,49450
1120,7344,49456
1128,6792,49996
1136,7337,49441
1136,7354,49425
1152,6788,49978
1152,7448,49316
1152,7588,49176
1158,7956,48782
1160,7392,49361
1160,7428,49332
1160,7618,49140
1160,7643,49114
1168,7712,49000
1168,7716,49012
1176,7352,49377
1176,7444,49264
1184,7288,49433
1200,5804,50912
1204,5175,51538
1214,7709,48996
1216,6168,50536
1216,8096,48592
1216,8319,48380
1216,8379,48312
1216,8432,48264
1218,8010,48690
1224,5802,50890
1224,6470,50222
1232,5160,51520
1232,8008,48672
1248,6453,50206
1248,8482,48186
1256,5152,51500
1276,9050,47594
1278,5800,50842
1280,9084,47532
1280,9228,47404
1282,8606,48020
1284,8551,48055
1290,8552,48060
1292,7272,49353
1294,6432,50188
1304,7796,48820
1308,5126,51483
1312,6430,50177
1320,7792,48808
1320,8660,47939
1328,8831,47742
1336,6418,50160
1344,8252,48310
1344,8544,48019
1348,6413,50158
1350,5096,51458
1376,9192,47325
1390,5092,51438
1400,9057,47456
1408,9721,46782
1408,9952,46456
1408,9952,46464
1408,9978,46518
1412,9604,46904
1414,5088,51416
1414,9400,47101
1422,9681,46816
1424,9712,46774
1426,9429,47062
1426,9641,46852
1432,9673,46808
1440,7268,49208
1440,9638,46840
1440,9968,46502
1448,9822,46648
1456,8221,48240
1456,9312,47152
1464,9272,47133
1468,8220,48224
1472,7694,48749
1480,5052,51388
1480,7216,49204
1512,8536,47867
1520,10272,46096
1528,7208,49183
1536,7684,48700
1536,9036,47312
1536,10064,46313
1536,10161,46182
1540,4984,51384
1584,4976,51360
1584,9240,47084
1600,9872,46441
1600,10267,46048
1600,10578,45727
1600,10680,45601
1600,10876,45432
1616,7164,49136
1640,10408,45872
1644,7141,49120
1648,4936,51331
1662,10928,45324
1664,9804,46433
1664,10654,45600
1674,7133,49112
1696,4934,51275
1696,7121,49098
1720,9782,46385
1728,4924,51256
1764,4888,51248
1792,6156,49968
1792,11539,44576
1800,11385,44720
1808,11292,44816
1810,11232,44876
1816,11571,44512
1824,4880,51216
1840,4860,51198
1840,8976,47053
1840,10853,45196
1840,11516,44556
1872,4850,51196
1900,11820,44195
1904,9636,46377
1912,13062,42927
1914,12264,43740
1920,9624,46376
1920,12615,43280
1920,12850,43144
1920,12870,43068
1922,12535,43400
1922,12655,43336
1924,11736,44259
1926,12455,43528
1928,12104,43848
1934,9621,46364
1934,11814,44171
1942,9613,46358
1952,12008,43942
1956,11654,44256
1960,8118,47824
1960,9573,46353
1984,6126,49784
2032,13152,42735
2048,9567,46305
2048,11650,44219
2052,13352,42502
2072,9560,46288
2080,13652,42144
2096,13311,42478
2120,10604,45142
2120,10610,45190
2128,8080,47712
2128,9518,46257
2168,7081,48671
2176,10551,45139
2176,12515,43184
2176,13744,41956
2178,8064,47672
2276,13720,41912
2282,10500,45138
2286,11499,44131
2296,14644,40964
2298,14000,41540
2298,14168,41431
2306,11491,44123
2320,13308,42250
2328,12495,43004
2328,12512,43024
2336,5796,49780
2360,11439,44108
2384,11419,44075
2416,10390,45112
2432,15000,40474
2432,15608,39867
2448,15116,40356
2454,14313,41136
2472,13980,41464
2488,12449,42983
2490,16841,38304
2496,16868,38306
2498,17000,38322
2502,16352,39056
2506,15728,39672
2522,16334,38740
2530,12380,42975
2568,16346,38864
2572,15520,39811
2600,15988,39328
2608,14562,40736
2624,15968,39208
2656,13741,41312
2656,15320,39731
2660,12328,42912
2688,12304,42903
2728,13856,41336
2736,13840,41328
2748,12208,42831
2752,11202,43938
2752,12256,42879
2784,8056,47020
2904,17924,37024
2908,14554,40458
2912,17440,37528
2920,14542,40446
2976,18727,36212
3008,18486,36420
3018,19688,35201
3030,15252,39635
3040,19680,35168
3046,19528,35345
3048,19416,35449
3056,15239,39620
3072,18482,36336
3104,21440,33312
3136,20512,34184
3168,15208,39544
3192,18933,35738
3200,18976,35742
3264,22944,31584
3264,23712,30944
3268,22732,31780
3360,16811,37749
3368,21275,33100
3368,21788,32662
3392,18160,36320
3392,19776,34632
3456,17336,37128
3456,19784,34652
3584,3616,22360
3696,21224,32979
3696,22496,23123
3744,18016,36144
3762,25408,28672
3776,23772,28961
3786,21164,32912
3872,24088,28962
3872,24876,29032
3888,21054,32880
3904,19396,34504
3920,11168,42824
3952,11152,42783
4064,24096,28964
4096,24133,29000
4156,24134,29008
4160,24136,29024
4160,24144,29536
4208,20785,32524
4208,21050,32658
4232,20848,32584
4240,20880,32588
4254,15888,37711
4352,7056,46138
4480,7073,46254
4672,7067,46156
4736,18813,34336
4800,24104,28965
4800,24112,28966
4800,24131,28976
4800,24132,28980
4816,24130,28968
4824,15159,37684
4824,18000,34312
4824,20636,32456
3576,4816,15045,32343
3584,4824,15091,32391
3584,4826,5793,41949
