124,6520,59980
128,6526,60000
256,6493,59938
256,6500,59920
272,6496,59872
280,6361,59956
304,6416,59962
312,6362,59960
384,6480,59788
424,6594,59664
448,6328,59842
448,6624,59602
568,6292,59786
664,6236,59688
688,6268,59696
788,6216,59658
844,6154,59592
852,6162,59596
960,6152,59572
1024,6106,59546
1056,6146,59480
1088,6593,58992
1088,6707,58892
1088,6721,58872
1088,6733,58858
1112,6960,58609
1120,6893,58672
1120,6982,58577
1120,7008,58544
1120,7016,58545
1124,6968,58596
1140,6761,58784
1148,7027,58512
1152,6996,58536
1152,7184,58352
1152,7187,58344
1162,6748,58778
1168,7182,58336
1168,7204,58310
1168,7216,58300
1176,6122,59388
1180,7084,58417
1184,6832,58641
1188,6704,58777
1216,6102,59370
1216,7273,58196
1220,7350,58096
1220,7381,58070
1228,6084,59362
1228,6818,58625
1228,7299,58144
1248,7296,58126
1248,7376,58044
1248,7414,58025
1256,7144,58280
1270,7578,57840
1272,8008,57381
1280,7138,58257
1280,7856,57520
1280,7944,57428
1280,8020,57384
1296,7517,57872
1296,7664,57727
1298,7376,58009
1304,7784,57598
1312,7253,58120
1316,7854,57509
1318,7652,57705
1336,8128,57224
1340,8380,56968
1342,8528,56818
1344,8182,57160
1344,8274,57068
1344,8442,56892
1344,8496,56841
1344,8507,56825
1346,7469,57870
1350,8226,57096
1360,6808,58510
1376,7241,58065
1376,8536,56762
1378,5954,59346
1392,8821,56464
1392,8835,56456
1396,8672,56615
1404,8648,56636
1408,7757,57508
1408,9016,56252
1408,9032,56247
1408,9176,56103
1424,8608,56655
1424,8701,56562
1436,9147,56096
1436,9224,56026
1440,8700,56528
1440,8886,56352
1442,5932,59314
1446,8361,56874
1448,7724,57504
1450,7221,58001
1454,5928,59306
1468,5916,59304
1472,9504,55688
1472,9648,55560
1474,9384,55826
1480,5906,59298
1492,9288,55906
1504,9769,55392
1512,9084,56087
1528,9472,55650
1528,9696,55432
1536,9242,55888
1550,7712,57413
1552,7136,57985
1568,9967,55146
1568,9981,55120
1584,9440,55637
1584,9680,55373
1600,8224,56864
1600,9229,55856
1616,9436,55628
1632,9211,55839
1632,9431,55624
1640,9960,55088
1642,9674,55372
1644,5872,59172
1652,9964,55072
1664,10416,54604
1664,10524,54481
1664,10790,54224
1672,7651,57352
1672,9202,55796
1684,5862,59140
1694,9645,55349
1696,10804,54160
1696,11068,53921
1700,10448,54521
1712,5848,59112
1736,11201,53742
1740,10888,54060
1754,5840,59088
1764,11632,53265
1766,11472,53412
1776,7635,57266
1792,10141,54744
1792,11193,53696
1796,9622,55260
1808,11872,53004
1824,11385,53468
1836,11864,52944
1840,11536,53249
1840,11552,53257
1840,11764,53027
1844,11187,53640
1848,10058,54713
1856,10072,54729
1860,10076,54732
1872,5754,59057
1880,6800,57984
1884,5728,59054
1920,10776,53985
1920,12346,52276
1920,12520,52239
1920,12592,52130
1920,12666,52000
1920,12688,52020
1932,12256,52456
1984,8221,56481
1992,10750,53945
1992,12368,52328
1994,12228,52448
2000,10740,53910
2002,10013,54673
2008,9040,55615
2008,10742,53920
2026,8207,56416
2048,5706,58929
2064,5696,58928
2080,9008,55598
2104,13088,51490
2112,13444,51123
2116,12971,51600
2122,13472,51067
2126,13251,51247
2128,5648,58912
2134,10673,53881
2144,12869,51672
2148,12796,51666
2148,13019,51472
2156,8195,56328
2160,5626,58897
2192,11355,53138
2208,10656,53798
2236,13524,50888
2238,10650,53790
2238,13219,51200
2256,11294,53136
2272,13176,51163
2272,13212,51167
2276,10641,53768
2304,12154,52199
2368,13844,50468
2368,14138,50154
2384,13456,50836
2400,14256,50032
2400,15732,48556
2408,14324,49954
2414,16032,48216
2424,15968,48284
2428,12146,52114
2428,14655,49584
2428,15536,48688
2432,14339,49892
2440,12134,52106
2464,14495,49726
2468,14315,49888
2496,13574,50592
2496,14616,49551
2496,15024,49160
2528,16482,47648
2532,14048,50104
2560,16028,48098
2572,17964,46124
2586,16536,47565
2586,17176,46910
2594,14004,50084
2602,8986,55082
2624,15965,48088
2624,17822,46176
2640,17537,46496
2642,16194,47826
2650,12992,51040
2680,16368,47605
2688,15903,48066
2696,15904,48080
2716,12075,51874
2752,18272,45645
2752,18764,45132
2752,19240,44658
2752,19434,44496
2760,16864,47056
2788,12041,51856
2792,18362,45520
2824,19920,43927
2848,20816,42912
2856,19872,43924
2862,19616,44180
2864,18969,44832
2866,18512,45306
2880,14281,49511
2898,19216,44538
2912,12939,50827
2930,12935,50787
2976,19952,43734
3064,22728,40850
3072,17503,46096
3072,21840,41744
3096,5612,57961
3136,17416,46088
3136,19832,43686
3136,21773,41532
3140,13946,49500
3180,10621,52880
3192,10587,52832
3200,5608,57833
3264,5606,57794
3296,13904,49483
3328,15722,47584
3392,22704,40561
3424,21741,41480
3424,24544,38688
3424,25760,37444
3472,21721,41472
3500,27232,35808
3506,17369,45800
3560,13832,49295
3584,19423,43632
3584,25088,37864
3592,15494,47531
3668,23392,39472
3680,17168,45685
3744,15400,47520
3792,13782,49103
3824,5600,57264
3840,15340,47460
3840,21687,41124
3884,8164,54622
3904,19130,43608
3904,24976,37776
3952,24928,37764
3968,8104,54616
3968,12012,50564
4128,21538,40992
4160,11976,50544
4192,28992,33488
4304,21534,40846
4304,24374,37636
4336,24378,37700
4342,24505,37716
4346,24507,37736
4352,22784,39416
4354,17140,45050
4512,21308,40601
4544,21472,40665
4608,21428,40625
4800,20964,21016
4800,27808,34080
4816,21056,32376
4824,26760,33345
4840,27696,33346
4864,27728,33347
4872,24372,37442
4872,27752,33348
4872,27788,33400
4900,24112,37280
4900,24148,37281
4928,24212,37438
4960,21142,40496
5120,24164,37283
5376,27792,33424
5504,27786,33368
5504,27787,33376
5536,27768,33352
5536,27782,33356
5536,27785,33360
5552,24024,36752
5552,24108,36832
5552,27780,33354
5596,17120,43381
10550,10569,43168
4192,4824,21070,32960
4224,5552,5556,42768
4256,5556,5556,42904
